Data Till,Scheme,Component,TrainingType,TCState,TCDistrict,Enrolled,Trained,Assessed,Certified,Reported Placed
21-04-2022,PMKVY 3.0,CSCM,STT,Telangana,Jangoan,318,120,120,109,94
21-04-2022,PMKVY 3.0,CSSM,STT,Telangana,Jangoan,30,30,28,25,0
21-04-2022,PMKVY 3.0,CSSM,STT,Telangana,Jayashankar Bhupalapally,150,150,136,101,22
21-04-2022,PMKVY 3.0,CSCM,STT,Telangana,Jayashankar Bhupalapally,560,0,0,0,0
21-04-2022,PMKVY 3.0,CSSM,STT,Telangana,Jogulamba Gadwal,60,60,48,46,0
21-04-2022,PMKVY 3.0,CSCM,STT,Telangana,Jogulamba Gadwal,375,280,198,110,29
21-04-2022,PMKVY 3.0,CSCM,STT,Telangana,Kamareddy,38,0,0,0,0
21-04-2022,PMKVY 3.0,CSSM,STT,Telangana,Kamareddy,60,51,27,26,0
21-04-2022,PMKVY 3.0,CSCM,STT,Telangana,Karimnagar,850,120,118,87,54
21-04-2022,PMKVY 3.0,CSSM,STT,Telangana,Karimnagar,90,90,87,75,0
21-04-2022,PMKVY 3.0,CSCM,STT,Telangana,Khammam,279,116,101,87,66
21-04-2022,PMKVY 3.0,CSSM,STT,Telangana,Khammam,112,90,57,49,17
21-04-2022,PMKVY 3.0,CSSM,STT,Telangana,Kumuram Bheem Asifabad,20,14,13,13,0
21-04-2022,PMKVY 3.0,CSCM,STT,Telangana,Kumuram Bheem Asifabad,540,120,120,30,21
21-04-2022,PMKVY 3.0,CSSM,STT,Telangana,Mahabubabad,60,0,0,0,0
21-04-2022,PMKVY 3.0,CSCM,STT,Telangana,Mahabubabad,580,150,111,107,72
21-04-2022,PMKVY 3.0,CSSM,STT,Telangana,Mahabubnagar,60,60,59,56,0
21-04-2022,PMKVY 3.0,CSCM,STT,Telangana,Mahabubnagar,574,280,256,109,0
21-04-2022,PMKVY 3.0,CSCM,STT,Telangana,Mancherial,506,200,127,122,91
21-04-2022,PMKVY 3.0,CSSM,STT,Telangana,Mancherial,90,90,84,23,0
21-04-2022,PMKVY 3.0,CSCM,STT,Telangana,Medak,476,360,160,138,21
21-04-2022,PMKVY 3.0,CSSM,STT,Telangana,Medak,90,90,48,39,0
21-04-2022,PMKVY 3.0,CSSM,STT,Telangana,Medchal Malkajgiri,30,30,0,0,0
21-04-2022,PMKVY 3.0,CSCM,STT,Telangana,Mulugu,69,0,0,0,0
21-04-2022,PMKVY 3.0,CSCM,STT,Telangana,Nagarkurnool,459,210,120,120,108
21-04-2022,PMKVY 3.0,CSSM,STT,Telangana,Nagarkurnool,90,90,60,56,0
21-04-2022,PMKVY 3.0,CSCM,STT,Telangana,Nalgonda,320,192,96,84,34
21-04-2022,PMKVY 3.0,CSSM,STT,Telangana,Nalgonda,90,90,85,77,0
21-04-2022,PMKVY 3.0,CSSM,STT,Telangana,Nirmal,90,84,84,55,0
21-04-2022,PMKVY 3.0,CSCM,STT,Telangana,Nirmal,559,120,120,106,0
21-04-2022,PMKVY 3.0,CSCM,STT,Telangana,Nizamabad,413,360,118,108,84
21-04-2022,PMKVY 3.0,CSCM,STT,Telangana,Peddapalli,668,120,120,72,56
21-04-2022,PMKVY 3.0,CSSM,STT,Telangana,Peddapalli,60,58,51,49,0
21-04-2022,PMKVY 3.0,CSCM,STT,Telangana,Rajanna Sircilla,640,120,120,59,43
21-04-2022,PMKVY 3.0,CSSM,STT,Telangana,Rajanna Sircilla,120,88,54,45,0
21-04-2022,PMKVY 3.0,CSCM,STT,Telangana,Ranga Reddy,911,320,245,198,75
21-04-2022,PMKVY 3.0,CSSM,STT,Telangana,Ranga Reddy,240,238,227,219,59
21-04-2022,PMKVY 3.0,CSCM,STT,Telangana,Sangareddy,80,0,0,0,0
21-04-2022,PMKVY 3.0,CSSM,STT,Telangana,Sangareddy,60,60,43,42,31
21-04-2022,PMKVY 3.0,CSSM,STT,Telangana,Siddipet,120,112,51,51,0
21-04-2022,PMKVY 3.0,CSSM,STT,Telangana,Suryapet,120,120,116,109,0
21-04-2022,PMKVY 3.0,CSCM,STT,Telangana,Suryapet,643,120,118,100,89
21-04-2022,PMKVY 3.0,CSSM,STT,Telangana,Vikarabad,90,90,88,66,0
21-04-2022,PMKVY 3.0,CSCM,STT,Telangana,Vikarabad,400,150,120,113,98
21-04-2022,PMKVY 3.0,CSCM,STT,Telangana,Wanaparthy,440,280,160,120,37
21-04-2022,PMKVY 3.0,CSSM,STT,Telangana,Wanaparthy,90,90,90,86,53
21-04-2022,PMKVY 3.0,CSCM,STT,Telangana,Warangal,420,150,120,119,86
21-04-2022,PMKVY 3.0,CSCM,STT,Telangana,Yadadri Bhuvanagiri,571,120,89,73,44
21-04-2022,PMKVY 2.0,CSCM,RPL,The Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,1472,1463,1301,1271,0
21-04-2022,PMKVY 2.0,CSCM,RPL,The Dadra And Nagar Haveli And Daman And Diu,Daman,3000,2826,2673,2632,0
21-04-2022,PMKVY 2.0,CSSM,STT,The Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,508,508,426,327,20
21-04-2022,PMKVY 2.0,CSCM,STT,The Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,1110,1110,1102,922,661
21-04-2022,PMKVY 2.0,CSSM,STT,The Dadra And Nagar Haveli And Daman And Diu,Daman,1771,1698,1640,1373,750
21-04-2022,PMKVY 2.0,CSCM,STT,The Dadra And Nagar Haveli And Daman And Diu,Daman,765,765,757,644,522
21-04-2022,PMKVY 2.0,CSCM,STT,The Dadra And Nagar Haveli And Daman And Diu,Diu,942,942,937,875,625
21-04-2022,PMKVY 2.0,CSSM,STT,The Dadra And Nagar Haveli And Daman And Diu,Diu,55,51,29,22,0
21-04-2022,PMKVY 3.0,CSCM,RPL,The Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,2,2,2,2,0
21-04-2022,PMKVY 3.0,CSSM,STT,The Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,130,130,124,56,32
21-04-2022,PMKVY 3.0,CSSM,STT,The Dadra And Nagar Haveli And Daman And Diu,Daman,120,120,110,102,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Tripura,Dhalai,13683,13444,8707,8053,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Tripura,Gomati,6626,6191,4224,3982,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Tripura,Khowai,3053,3004,2330,2201,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Tripura,North Tripura,8085,7965,6416,6035,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Tripura,Sepahijala,6037,5606,4748,4505,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Tripura,South Tripura,12877,12717,11203,10876,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Tripura,Unakoti,9934,9721,7686,7135,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Tripura,West Tripura,21074,20857,15039,14157,0
21-04-2022,PMKVY 2.0,CSCM,SP,Tripura,Dhalai,1199,1199,1176,1104,846
21-04-2022,PMKVY 2.0,CSCM,SP,Tripura,Gomati,390,382,377,301,193
21-04-2022,PMKVY 2.0,CSCM,SP,Tripura,Khowai,240,240,239,226,110
21-04-2022,PMKVY 2.0,CSCM,SP,Tripura,North Tripura,748,748,741,684,500
21-04-2022,PMKVY 2.0,CSCM,SP,Tripura,Sepahijala,370,315,296,250,0
21-04-2022,PMKVY 2.0,CSCM,SP,Tripura,South Tripura,81,81,77,77,0
21-04-2022,PMKVY 2.0,CSCM,SP,Tripura,Unakoti,120,120,120,108,87
21-04-2022,PMKVY 2.0,CSCM,SP,Tripura,West Tripura,150,150,143,143,60
21-04-2022,PMKVY 2.0,CSSM,STT,Tripura,Dhalai,1030,1030,744,544,214
21-04-2022,PMKVY 2.0,CSCM,STT,Tripura,Dhalai,1877,1757,1345,1133,258
21-04-2022,PMKVY 2.0,CSCM,STT,Tripura,Gomati,3650,3650,3419,2945,1288
21-04-2022,PMKVY 2.0,CSSM,STT,Tripura,Gomati,1287,1257,1194,1151,390
21-04-2022,PMKVY 2.0,CSSM,STT,Tripura,Khowai,1636,1611,1485,1277,564
21-04-2022,PMKVY 2.0,CSCM,STT,Tripura,Khowai,745,745,726,662,243
21-04-2022,PMKVY 2.0,CSCM,STT,Tripura,North Tripura,900,895,869,815,318
21-04-2022,PMKVY 2.0,CSSM,STT,Tripura,North Tripura,1108,1108,1092,887,146
21-04-2022,PMKVY 2.0,CSSM,STT,Tripura,Sepahijala,1339,1249,1070,932,220
21-04-2022,PMKVY 2.0,CSCM,STT,Tripura,Sepahijala,861,861,824,725,318
21-04-2022,PMKVY 2.0,CSCM,STT,Tripura,South Tripura,360,360,348,289,0
21-04-2022,PMKVY 2.0,CSSM,STT,Tripura,South Tripura,1247,1225,1140,1054,0
21-04-2022,PMKVY 2.0,CSSM,STT,Tripura,Unakoti,3273,3180,2995,2648,795
21-04-2022,PMKVY 2.0,CSCM,STT,Tripura,Unakoti,1232,1228,1167,1022,720
21-04-2022,PMKVY 2.0,CSCM,STT,Tripura,West Tripura,10105,9783,8989,8085,4513
21-04-2022,PMKVY 2.0,CSSM,STT,Tripura,West Tripura,5873,5834,5202,4636,328
21-04-2022,PMKVY 3.0,CSSM,RPL,Tripura,Dhalai,153,150,143,129,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Tripura,Gomati,1,1,0,0,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Tripura,Gomati,200,200,57,51,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Tripura,Khowai,220,220,134,28,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Tripura,North Tripura,3,3,0,0,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Tripura,North Tripura,304,250,119,113,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Tripura,Sepahijala,323,250,121,116,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Tripura,South Tripura,351,351,162,162,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Tripura,South Tripura,238,238,65,61,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Tripura,Unakoti,198,198,159,145,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Tripura,West Tripura,272,272,265,257,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Tripura,West Tripura,197,197,132,89,0
21-04-2022,PMKVY 3.0,CSCM,SP,Tripura,North Tripura,240,240,240,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Tripura,Unakoti,355,355,346,0,0
21-04-2022,PMKVY 3.0,CSSM,SP,Tripura,West Tripura,20,20,0,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Tripura,West Tripura,315,295,293,71,0
21-04-2022,PMKVY 3.0,CSSM,STT,Tripura,Dhalai,101,101,0,0,0
21-04-2022,PMKVY 3.0,CSCM,STT,Tripura,Dhalai,169,109,11,9,0
21-04-2022,PMKVY 3.0,CSCM,STT,Tripura,Gomati,454,210,118,102,55
21-04-2022,PMKVY 3.0,CSCM,STT,Tripura,Khowai,40,0,0,0,0
21-04-2022,PMKVY 3.0,CSCM,STT,Tripura,North Tripura,55,0,0,0,0
21-04-2022,PMKVY 3.0,CSCM,STT,Tripura,Sepahijala,39,0,0,0,0
21-04-2022,PMKVY 3.0,CSSM,STT,Tripura,Sepahijala,220,80,61,53,1
21-04-2022,PMKVY 3.0,CSCM,STT,Tripura,South Tripura,148,0,0,0,0
21-04-2022,PMKVY 3.0,CSCM,STT,Tripura,Unakoti,197,120,46,40,0
21-04-2022,PMKVY 3.0,CSCM,STT,Tripura,West Tripura,946,120,107,81,49
21-04-2022,PMKVY 3.0,CSSM,STT,Tripura,West Tripura,580,580,464,448,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Agra,69331,68240,62306,60171,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Aligarh,8438,8384,7654,7544,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Ambedkar Nagar,8585,8535,8150,7959,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Amethi,2394,2291,2068,1905,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Amroha,13991,13873,13028,12512,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Auraiya,4060,3642,3110,2869,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Ayodhya,7505,7334,6956,6055,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Azamgarh,2635,2583,2143,2006,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Baghpat,5192,5123,4520,4360,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Bahraich,10497,10497,10337,10150,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Ballia,5151,5086,4601,4262,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Balrampur,2099,2057,1846,1791,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Banda,1996,1918,1790,1638,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Barabanki,5085,4562,4047,3775,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Bareilly,23698,23443,19795,18296,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Basti,5551,5446,5136,4907,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Bhadohi,21807,21757,20092,19908,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Bijnor,9436,9310,8482,7806,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Budaun,7285,6890,5951,5415,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Bulandshahr,12596,12216,11316,10563,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Chandauli,6918,6468,5263,4843,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Chitrakoot,1580,1580,1333,1248,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Deoria,3883,3825,3355,3062,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Etah,5811,5757,5577,5003,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Etawah,2709,2709,2315,2147,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Farrukhabad,11482,11356,10589,8901,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Fatehpur,2786,2733,2126,1924,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Firozabad,5820,5820,5455,4954,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Gautam Buddha Nagar,89557,87967,79996,78236,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Ghaziabad,24586,24327,21338,20772,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Ghazipur,2059,2009,1519,1409,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Gonda,1749,1537,1295,1183,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Gorakhpur,11332,10899,9481,8969,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Hamirpur,1756,1536,1362,1247,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Hapur,5451,5421,5022,4829,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Hardoi,3525,3302,3058,2805,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Hathras,1345,1139,1009,889,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Jalaun,3534,3476,2909,2638,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Jaunpur,5669,4648,3998,3880,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Jhansi,17296,16949,14287,12802,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Kannauj,2544,2540,2307,1988,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Kanpur Dehat,4864,4774,3416,3206,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Kanpur Nagar,50840,50641,48434,45724,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Kasganj,431,381,327,261,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Kaushambi,622,575,449,409,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Kheri,3395,3386,2704,2413,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Kushi Nagar,1640,1540,1365,1284,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Lalitpur,3689,3418,2979,2722,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Lucknow,39629,38880,34085,31419,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Maharajganj,3382,3379,3029,2770,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Mahoba,3631,3631,3360,3139,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Mainpuri,2286,2236,1719,1618,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Mathura,15467,14920,13085,12777,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Mau,6279,5268,4647,4271,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Meerut,46241,45969,44380,43642,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Mirzapur,8442,8442,7439,7372,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Moradabad,26491,25621,24502,23721,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Muzaffarnagar,5598,5531,4360,4096,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Pilibhit,5490,5291,4879,4410,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Pratapgarh,1743,1643,1380,1265,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Prayagraj,45312,44332,33871,29332,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Rae Bareli,2418,2406,2054,1877,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Rampur,9808,9471,8104,7414,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Saharanpur,16249,16112,15424,15018,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Sambhal,2122,2030,1543,1299,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Sant Kabeer Nagar,9079,8999,8622,8457,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Shahjahanpur,14404,13541,12478,12021,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Shamli,1702,1656,1461,1377,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Shravasti,4887,4887,4687,4558,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Siddharth Nagar,2891,2891,2752,2590,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Sitapur,3836,3614,3305,2916,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Sonbhadra,2586,2497,1897,1814,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Sultanpur,5623,5623,4610,4159,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Unnao,4032,3938,3157,2859,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Uttar Pradesh,Varanasi,88503,87954,80245,76581,0
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Agra,1620,1375,1335,1190,1047
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Aligarh,1985,1725,1617,1522,1282
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Azamgarh,198,198,100,57,0
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Baghpat,30,30,13,0,0
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Bahraich,30,30,28,0,0
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Ballia,30,30,0,0,0
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Barabanki,2051,2013,1956,1713,1131
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Bareilly,3992,3812,3084,2516,1743
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Basti,30,30,26,0,0
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Bhadohi,30,30,28,0,0
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Bijnor,2005,210,19,0,70
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Budaun,420,330,173,135,47
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Bulandshahr,407,407,351,325,112
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Chandauli,169,169,108,92,62
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Chitrakoot,30,30,28,0,0
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Deoria,80,80,37,23,0
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Etah,30,30,24,0,0
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Etawah,150,150,108,38,30
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Farrukhabad,120,120,84,0,0
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Fatehpur,240,180,49,0,0
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Firozabad,235,50,45,20,0
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Gautam Buddha Nagar,1186,1158,826,637,373
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Ghaziabad,656,536,461,353,197
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Ghazipur,30,30,30,0,0
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Gonda,125,100,87,55,0
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Gorakhpur,733,633,503,415,210
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Hamirpur,30,30,22,0,0
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Hardoi,30,30,22,0,0
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Hathras,60,60,60,59,10
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Jalaun,30,30,30,0,0
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Jaunpur,690,450,434,351,0
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Kannauj,30,30,19,0,0
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Kanpur Dehat,227,227,205,135,108
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Kanpur Nagar,1080,1080,842,750,762
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Kheri,60,60,52,0,0
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Lalitpur,30,30,26,0,0
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Lucknow,2848,2432,1860,1580,1123
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Mahoba,30,30,0,0,0
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Mainpuri,30,30,27,0,0
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Mathura,1131,1050,895,715,308
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Mau,130,80,62,12,0
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Meerut,790,720,664,581,220
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Mirzapur,30,30,28,28,29
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Moradabad,1020,930,767,682,733
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Muzaffarnagar,150,150,149,134,37
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Pilibhit,600,600,433,368,205
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Pratapgarh,400,220,220,219,186
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Prayagraj,1780,1618,1243,1021,441
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Rae Bareli,235,175,145,115,109
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Rampur,605,375,273,212,59
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Saharanpur,660,532,358,288,293
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Siddharth Nagar,60,60,54,0,0
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Sitapur,300,210,197,168,173
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Sonbhadra,27,27,23,0,0
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Sultanpur,30,30,29,0,0
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Unnao,1049,989,811,701,708
21-04-2022,PMKVY 2.0,CSCM,SP,Uttar Pradesh,Varanasi,1736,1620,1258,950,658
21-04-2022,PMKVY 2.0,CSCM,STT,Uttar Pradesh,Agra,27969,26509,25227,22908,12224
21-04-2022,PMKVY 2.0,CSSM,STT,Uttar Pradesh,Agra,1727,1695,1304,1118,8
21-04-2022,PMKVY 2.0,CSCM,STT,Uttar Pradesh,Aligarh,12564,12147,11590,10033,5138
21-04-2022,PMKVY 2.0,CSSM,STT,Uttar Pradesh,Aligarh,3013,3011,2842,2502,493
21-04-2022,PMKVY 2.0,CSCM,STT,Uttar Pradesh,Ambedkar Nagar,4847,4337,3855,3152,1456
21-04-2022,PMKVY 2.0,CSSM,STT,Uttar Pradesh,Ambedkar Nagar,240,210,174,120,0
21-04-2022,PMKVY 2.0,CSCM,STT,Uttar Pradesh,Amethi,3930,3291,3078,2650,1507
21-04-2022,PMKVY 2.0,CSSM,STT,Uttar Pradesh,Amethi,990,990,931,846,69
21-04-2022,PMKVY 2.0,CSCM,STT,Uttar Pradesh,Amroha,6790,6284,6003,5103,2870
21-04-2022,PMKVY 2.0,CSSM,STT,Uttar Pradesh,Amroha,700,640,613,532,106
21-04-2022,PMKVY 2.0,CSCM,STT,Uttar Pradesh,Auraiya,9759,9140,8897,7770,4732
21-04-2022,PMKVY 2.0,CSSM,STT,Uttar Pradesh,Auraiya,989,989,793,712,108
21-04-2022,PMKVY 2.0,CSCM,STT,Uttar Pradesh,Ayodhya,5598,5001,4799,4086,1422
21-04-2022,PMKVY 2.0,CSSM,STT,Uttar Pradesh,Ayodhya,447,446,393,329,90
21-04-2022,PMKVY 2.0,CSCM,STT,Uttar Pradesh,Azamgarh,6950,5582,5287,4760,1789
